uid,nbhd,nbhd_size,equiv_size,precision_nbhd,precision_equiv,recall_nbhd,recall_equiv,f1_nbhd,f1_equiv
194,"[14, 17, 21, 50, 89, 129, 181, 195, 201, 222]",486,23657,0.6287878787878788,0.5973010573177525,0.21660173160173157,0.1752937878154271,0.32221011869986443,0.2710428770343133
199,"[106, 207, 366, 451, 502, 269, 506, 521, 478, 518]",80,23980,0.32727272727272727,0.6028380634390659,0.06507381507381507,0.17807643736769263,0.10856160375914807,0.274937280677882
207,"[63, 67, 78, 82, 84, 96, 103, 105, 129, 140]",657,23488,0.6878787878787879,0.5962159154145806,0.16297118779252323,0.17627865589873476,0.26351160915163235,0.27210583503787117
212,"[12, 36, 85, 107, 130, 151, 206, 207, 214, 257]",82,24013,0.14242424242424243,0.6062326099053986,0.06601731601731603,0.17805911097307076,0.09021680984297809,0.275268083773044
216,"[60, 72, 107, 146, 175, 206, 213, 248, 269, 295]",96,24006,0.45454545454545453,0.6005008347245417,0.1335353535353535,0.17681921378993484,0.2064270322600793,0.2731952834076828
218,"[61, 73, 88, 89, 96, 101, 136, 147, 152, 211]",251,23893,0.7454545454545454,0.595158597662772,0.1744227994227994,0.17606835919100014,0.2826991432819112,0.27174516351551553
221,"[146, 306, 429, 459, 360, 250, 363, 289, 277, 281]",95,23963,0.5272727272727272,0.5991652754590993,0.1290074659639877,0.1769023636451686,0.20729596632162967,0.2731559676039591
227,"[101, 143, 145, 146, 161, 277, 316, 371, 427, 27]",139,23982,0.7303030303030303,0.5954368391764059,0.34669286447361314,0.17290480206986664,0.4701797857122312,0.267989871422065
235,"[60, 85, 101, 143, 188, 190, 250, 252, 285, 293]",111,24024,0.5303030303030304,0.5991096271563725,0.1792240587695133,0.17598018915291355,0.2679053779128196,0.27204956971912886
270,"[17, 46, 47, 70, 98, 104, 113, 136, 142, 335]",236,23901,0.7787878787878788,0.5945464663327776,0.2961323763955343,0.1738332918342387,0.42910030607645505,0.2690127330724825
274,"[245, 194, 289, 250, 157, 595, 473, 502, 335, 316]",60,23746,0.3515151515151515,0.6023928770172517,0.18304668304668306,0.17590999071042795,0.24073429251918604,0.2723025438914597
290,"[30, 48, 151, 306, 397, 473, 478, 529, 550, 87]",82,23996,0.5454545454545454,0.5988313856427387,0.15995670995670996,0.17633401358854098,0.24737091690144775,0.27244338252942635
305,"[278, 568, 214, 502, 158, 485, 375, 296, 444, 518]",70,23919,0.45454545454545453,0.6005008347245417,0.12736549165120595,0.17693251676276558,0.19897685607872123,0.27333050171488393
308,"[12, 150, 269, 281, 320, 350, 456, 467, 44, 145]",83,24043,0.2303030303030303,0.6046188091263225,0.14696969696969697,0.17657250631451285,0.1794328830473409,0.27332372078940853
314,"[114, 143, 205, 213, 252, 311, 371, 407, 442, 511]",98,24020,0.4303030303030303,0.6009460211463559,0.1278236914600551,0.1769241024090138,0.19709832779921624,0.27336654839403696
322,"[114, 184, 315, 324, 550, 521, 90, 386, 360, 245]",86,24043,0.2727272727272727,0.6038397328881476,0.07288797061524334,0.17793293868496188,0.11503275867274539,0.2748701306003192
339,"[35, 208, 431, 442, 508, 521, 578, 324, 289, 574]",53,24001,0.43636363636363634,0.6008347245409024,0.22972879479728794,0.17505272321584256,0.3009951399701807,0.2711160105440983
340,"[23, 30, 168, 209, 237, 269, 270, 272, 287, 309]",169,23976,0.6666666666666666,0.596605453533668,0.21755050505050502,0.17527636459683524,0.3280498833833119,0.2709503774743596
349,"[12, 22, 25, 248, 252, 287, 293, 296, 303, 341]",147,23998,0.4090909090909091,0.6013355592654432,0.16456876456876457,0.1762493180948305,0.23471611687783975,0.2726004204878653
367,"[88, 146, 149, 154, 243, 296, 449, 505, 537, 574]",89,24016,0.706060606060606,0.59588202559822,0.30934671389216845,0.1735906245346344,0.43020672394546006,0.26885824455150814
369,"[9, 120, 163, 172, 173, 191, 269, 278, 293, 299]",69,24046,0.5757575757575757,0.598274902615471,0.34159779614325064,0.17299836759847095,0.42879242879242874,0.268388872076173
370,"[2, 35, 49, 184, 194, 271, 281, 496, 392, 299]",68,24049,0.49090909090909096,0.5998330550918205,0.21253443526170798,0.17536847940097006,0.29664097406411877,0.27139216341907063
379,"[98, 143, 256, 309, 338, 466, 558, 393, 216, 326]",271,23870,0.5848484848484848,0.5981079577072907,0.11978040832107818,0.17707180877717527,0.19883768888897282,0.27324773554283566
382,"[101, 157, 163, 207, 250, 269, 270, 271, 289, 302]",85,24002,0.6363636363636364,0.5971619365609356,0.15320083956447592,0.176458077986395,0.24694992323359868,0.2724181008523517
391,"[87, 106, 184, 281, 556, 138, 278, 120, 35, 209]",70,23981,0.5909090909090909,0.5979966611018372,0.2299247563833724,0.17504912458905306,0.3310405125718072,0.2708217132042165
397,"[22, 91, 131, 140, 246, 290, 410, 483, 552, 568]",717,23427,0.5363636363636363,0.5989983305509189,0.08341785548916279,0.17773956851198505,0.14438089841653476,0.27413547076810685
399,"[120, 151, 154, 188, 191, 206, 225, 269, 270, 293]",112,24028,0.5909090909090909,0.5979966611018371,0.20028305028305027,0.1755934630984079,0.29916645781878637,0.27147271238166953
404,"[36, 85, 161, 225, 293, 309, 408, 538, 554, 601]",173,23967,0.5242424242424243,0.599220923761826,0.10124194801614156,0.17741224794805058,0.16970951351304744,0.27376922587027075
409,"[34, 35, 44, 145, 150, 206, 213, 250, 281, 319]",91,24028,0.5757575757575758,0.5982749026154711,0.22333333333333333,0.1751701690857983,0.3218303627859942,0.27099510924653963
415,"[151, 206, 259, 270, 271, 289, 306, 311, 333, 364]",99,24029,0.45454545454545453,0.6005008347245417,0.12207792207792206,0.17702961737262557,0.19246519246519245,0.2734463524007234
418,"[79, 87, 127, 130, 163, 164, 255, 269, 302, 355]",95,24040,0.5151515151515151,0.5993878686700064,0.14264069264069265,0.17665200388983682,0.22341878807821552,0.2728804842425154
423,"[22, 79, 88, 98, 106, 110, 128, 161, 185, 188]",135,24008,0.6363636363636364,0.5971619365609356,0.15274170274170273,0.17646650954741422,0.2463530800369056,0.2724281484466613
437,"[127, 157, 205, 324, 371, 396, 398, 431, 435, 467]",58,24062,0.43636363636363634,0.6008347245409023,0.1212121212121212,0.17704551688769038,0.18972332015810275,0.27349992635127773
446,"[13, 25, 49, 60, 97, 168, 203, 293, 311, 396]",82,24046,0.5909090909090909,0.5979966611018371,0.20189393939393938,0.17556388082759022,0.3009599096555618,0.2714373571410984
451,"[17, 62, 81, 89, 128, 172, 183, 216, 246, 259]",348,23793,0.6666666666666667,0.596605453533668,0.2235267749262964,0.17516661673601103,0.3347988043681904,0.2708192297895126
452,"[60, 154, 214, 285, 472, 568, 296, 250, 401, 65]",77,24016,0.6363636363636364,0.5971619365609357,0.14948542024013725,0.17652630772356984,0.2421001458434614,0.27249940154291613
456,"[38, 39, 46, 47, 80, 95, 105, 196, 223, 228]",364,23771,0.6681818181818181,0.5965776293823046,0.17721877434266817,0.17601701407561024,0.28013787523530176,0.271831584330417
458,"[16, 30, 44, 194, 248, 252, 259, 260, 296, 326]",161,23969,0.45303030303030306,0.6005286588759051,0.13563436563436562,0.17678066765789954,0.20876563869221243,0.27315215099035245
474,"[320, 550, 150, 407, 281, 9, 531, 72, 494, 366]",63,23656,0.34545454545454546,0.6025041736227053,0.1132501485442662,0.17719173007524694,0.1705793688177108,0.273847166300162
482,"[110, 180, 236, 269, 271, 273, 278, 281, 291, 338]",89,24023,0.6136363636363636,0.5975792988313865,0.16519742883379246,0.17623777334205032,0.2603152315467354,0.27219881496163895
495,"[55, 92, 150, 257, 269, 364, 431, 568, 396, 299]",64,24017,0.43636363636363634,0.6008347245409024,0.13686868686868686,0.17675800065693542,0.20837805366439727,0.2731567340939052
504,"[12, 13, 40, 52, 61, 99, 245, 327, 345, 371]",134,23995,0.5,0.5996661101836402,0.11835399449035813,0.17709800335503492,0.19140168179540015,0.2734412389609329
510,"[85, 145, 146, 173, 259, 281, 296, 316, 341, 398]",76,24052,0.4090909090909091,0.6013355592654431,0.3015151515151515,0.17373444287544773,0.34716030238418294,0.2695826133938975
516,"[20, 33, 34, 52, 72, 76, 89, 90, 117, 124]",339,23803,0.7424242424242423,0.5952142459654988,0.22822503105925565,0.17508033824275135,0.3491267142833702,0.2705726189615019
