nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[61, 315, 356, 826, 835, 902, 951, 986, 1189, 1214]",45,149260,0.9745441464660654,0.7574790081821624,0.765472358683197,0.6826521791840248,0.987190025509813,0.8703326997086588,true
"[3, 5, 7, 8, 9, 14, 25, 30, 37, 38]",130,149175,0.7920627187875178,0.7575143495519906,0.693700625993403,0.6826675343708337,0.8899790552521547,0.870353002839647,true
"[4, 12, 21, 27, 43, 50, 52, 66, 79, 85]",64,149241,1.2229231191785335,0.7573448594436725,0.8893006583989838,0.6825885331712513,1.1058585439279898,0.8702556287917202,true
"[4, 12, 14, 16, 20, 21, 29, 40, 43, 47]",50,149255,1.1259243239337229,0.7574210246334386,0.8507478380215698,0.6826208376888359,1.0610958127962447,0.87029938793121,true
"[61, 172, 226, 304, 315, 361, 458, 565, 572, 617]",47,149258,1.0027118522231269,0.7574672298356272,0.8548475609162377,0.6826229259790779,1.001355008088104,0.8703259331053093,true
"[12, 16, 41, 50, 89, 98, 105, 128, 141, 160]",41,149264,0.9784710006442864,0.7574837464950298,0.7669892325730486,0.682653981955547,0.9891769309098785,0.8703354218317383,true
"[21, 27, 41, 43, 50, 51, 55, 69, 70, 78]",77,149228,0.8838563050113011,0.7574792553165269,0.7512035519653688,0.6826417820224551,0.9401363225677971,0.8703328416855973,true
"[30, 31, 32, 38, 40, 47, 50, 60, 64, 66]",79,149226,0.8037295287533011,0.7575199805334797,0.7146361311435895,0.6826602218567,0.8965096367319768,0.8703562377173382,true
"[61, 85, 89, 172, 189, 381, 421, 488, 665, 738]",49,149256,1.7491397035702172,0.7572188950687787,1.0303937711871647,0.6825629872592062,1.3225504540735742,0.8701832537280746,true
"[12, 46, 94, 206, 207, 221, 234, 276, 279, 356]",44,149261,1.5847762108976042,0.7573005747957005,0.977757382536966,0.6825901554747499,1.258878950057393,0.8702301849486149,true
"[2204, 3495, 4061, 951, 2633, 3739, 4741, 234, 5146, 1568]",54,149251,1.1174352820623465,0.7574142199558407,0.8258580782919419,0.6826253370826361,1.0570881146159703,0.8702954785334925,true
"[13, 21, 29, 30, 31, 40, 41, 43, 46, 47]",82,149223,1.0946002540183648,0.7573592142433208,0.8262117038610116,0.682598266764719,1.0462314533688828,0.8702638762141749,true
"[8, 9, 14, 25, 39, 41, 50, 63, 66, 69]",110,149195,0.8417042514033523,0.7574823806441646,0.7327037397654907,0.6826402567765276,0.9174444132498449,0.8703346371621462,true
"[3, 7, 13, 21, 37, 38, 46, 50, 51, 60]",88,149217,0.8800888341859392,0.7574721608828229,0.7079824878626071,0.6826622171884997,0.9381304995500035,0.8703287659745729,true
"[4, 21, 41, 46, 64, 71, 79, 94, 108, 158]",35,149270,1.4261590637275305,0.7573876578055208,0.9661435256613721,0.6826106752713211,1.1942190183243317,0.8702802179789684,true
"[283, 771, 826, 874, 902, 947, 1039, 1226, 1247, 1270]",42,149263,0.976176957198503,0.7574829114761075,0.7273525413819618,0.6826645700167504,0.9880166786034045,0.8703349421206226,true
"[826, 1713, 1821, 1864, 2061, 4880, 5725, 1469, 2111, 5360]",49,149256,1.5856850932537032,0.7572725564016933,0.9655888538505574,0.6825842623901859,1.2592398870960622,0.8702140865337066,true
"[12, 21, 52, 61, 64, 66, 71, 72, 78, 83]",81,149224,1.0548158464900597,0.7573830695082217,0.7918292663828291,0.6826178922329602,1.0270422807703974,0.8702775818715668,true
"[21, 51, 94, 112, 141, 145, 191, 221, 227, 243]",53,149252,1.1277949181445774,0.7574129533754916,0.8602907928680983,0.6826140695543528,1.061976891530403,0.8702947508605873,true
"[12, 46, 47, 77, 106, 167, 171, 211, 221, 234]",58,149247,1.1247026253553758,0.7574017467392304,0.8097639720199595,0.6826277527238143,1.0605199787629538,0.8702883124225158,true
"[12, 61, 66, 67, 77, 89, 104, 108, 112, 124]",54,149251,0.8310153503369557,0.7575178485835428,0.7421099774895745,0.6826556377000074,0.9116004334887933,0.8703550129593917,true
"[16, 21, 61, 94, 176, 226, 384, 421, 497, 572]",50,149255,1.4532765655032114,0.7573113625646404,0.9665686820514843,0.6825820380358828,1.2055192099270802,0.8702363831538189,true
"[46, 66, 89, 141, 207, 209, 210, 211, 218, 256]",73,149232,1.2822687357030376,0.7572877508185525,0.9434054126118225,0.6825496001261633,1.1323730550057423,0.8702228167650814,true
"[141, 158, 745, 821, 835, 841, 886, 986, 1174, 1238]",50,149255,1.2567450030462295,0.7573772000784446,0.9083647661145021,0.6826015361819875,1.1210463875532668,0.8702742097054494,true
"[158, 164, 167, 172, 200, 503, 640, 745, 782, 821]",43,149262,1.1820903992322263,0.7574221259308704,0.8769683765222032,0.6826211686896718,1.0872398076009848,0.8703000206428071,true
"[16, 21, 27, 46, 54, 61, 71, 74, 85, 104]",58,149247,1.3207148446269275,0.7573255729553838,0.9085780697814748,0.682589351833544,1.1492235833931217,0.8702445477883696,true
"[61, 405, 821, 835, 1270, 1821, 2045, 2209, 2440, 2884]",51,149254,0.9016010683649912,0.7574952067842329,0.7940099946490186,0.6826390985261442,0.9495267602153145,0.8703420056415943,true
"[172, 213, 294, 298, 363, 365, 395, 432, 559, 572]",45,149260,0.7837084634060021,0.7575365427241542,0.648327453986152,0.6826874968894473,0.8852731010292825,0.8703657522697881,true
"[821, 1226, 1615, 1864, 1970, 2037, 3959, 5146, 5529, 4196]",41,149264,1.4115628204190462,0.7573647843567328,0.9869341465975852,0.6825935672441965,1.1880920925665006,0.8702670764522422,true
"[4, 158, 176, 179, 200, 206, 209, 317, 356, 384]",64,149241,0.9184301186227051,0.7574754371805918,0.7731628350181496,0.6826383373182108,0.9583475980158269,0.8703306481910147,true
"[16, 21, 43, 46, 51, 85, 89, 94, 104, 112]",49,149256,1.487260748240264,0.7573048686230154,1.0005381115440324,0.6825727887232848,1.2195330041619472,0.8702326520092287,true
"[21, 46, 128, 172, 580, 665, 688, 741, 790, 821]",52,149253,1.5869821258549428,0.7572554533397392,0.9866178590416994,0.6825712474287156,1.2597547879865123,0.8702042595504456,true
"[5, 6, 12, 25, 27, 28, 29, 35, 37, 39]",157,149148,0.9063810572512347,0.7573877586147457,0.7548208387424367,0.6826011991408916,0.95204047038518,0.870280275896648,true
"[325, 745, 821, 986, 1092, 1123, 1154, 1226, 1615, 1621]",36,149269,1.4830462435216996,0.7573694577112043,0.9485415261771958,0.6826130209635349,1.2178038608584305,0.8702697614597467,true
"[16, 41, 46, 74, 77, 78, 85, 94, 112, 115]",69,149236,1.0889857557508187,0.7573911873188355,0.8373041390101396,0.6826056483392515,1.0435448029437062,0.8702822457793997,true
"[16, 46, 61, 79, 94, 209, 221, 356, 421, 488]",39,149266,1.3351192164309658,0.7573935229618245,0.832469104738774,0.6826380034707397,1.1554735896726354,0.8702835876665861,true
"[12, 50, 141, 160, 164, 211, 356, 417, 572, 653]",46,149259,1.051658286353433,0.7574537881580895,0.840371941523953,0.6826285410718157,1.025503918253574,0.8703182108620326,true
"[41, 46, 50, 71, 75, 77, 78, 79, 85, 91]",99,149206,0.8635894178739459,0.7574740687069624,0.7402163982339968,0.6826389628950786,0.9292951188260626,0.8703298620103543,true
"[16, 21, 43, 46, 61, 79, 85, 94, 112, 115]",54,149251,1.4386680480418805,0.7572979958142074,0.9713935887404629,0.682572681371356,1.1994448916235712,0.8702287031661318,true
