nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[28, 29, 35, 37, 38, 39, 40, 68, 75, 84]",99,236763,0.7623662200882314,0.7079923560543067,0.6739325463764567,0.6398376575009095,0.8731358543137668,0.8414228164569265,true
"[23, 24, 37, 44, 50, 52, 54, 57, 60, 62]",32,236830,0.8720050844656793,0.7079929244165505,0.7183659503344875,0.6398412993056978,0.9338121248225894,0.8414231541956464,true
"[11, 12, 13, 29, 44, 50, 78, 82, 87, 92]",22,236840,0.9041698294558551,0.7079968616619933,0.6729482347149474,0.639848833659075,0.95087845146257,0.8414254938269896,true
"[1, 8, 12, 13, 21, 22, 40, 52, 65, 78]",23,236839,0.7543960314846437,0.7080105782559053,0.7366389588035157,0.6398425087461381,0.8685597454894187,0.8414336445946913,true
"[1, 3, 9, 11, 17, 29, 30, 49, 54, 63]",22,236840,0.935976155806323,0.707993907181417,0.7235896491727246,0.6398441295925403,0.9674586067663685,0.8414237381851174,true
"[12, 21, 27, 38, 39, 61, 66, 69, 87, 92]",49,236813,1.0333228317734502,0.7079477715898942,0.7761998859654488,0.6398236956187658,1.0165248800562878,0.8413963225436003,true
"[1, 9, 21, 24, 40, 61, 80, 87, 94, 96]",15,236847,1.1341801953452069,0.7079880925210972,0.7953636185019818,0.639842059095963,1.0649789647430632,0.8414202829270858,true
"[4, 10, 14, 27, 32, 34, 38, 42, 45, 47]",279,236583,0.7672607533497793,0.7079452145846908,0.6633118368125418,0.639824241904568,0.8759342174785612,0.841394803041171,true
"[3, 9, 11, 22, 24, 29, 49, 54, 63, 66]",24,236838,0.9296575129322893,0.7079926222648572,0.7133785144254364,0.6398444571421518,0.9641874884752909,0.8414229746476246,true
"[2, 3, 22, 25, 44, 49, 52, 54, 64, 78]",23,236839,0.9402522380036895,0.7079925293165418,0.7454130136787205,0.6398416566767487,0.9696660445760126,0.84142291941481,true
"[3, 9, 11, 16, 25, 27, 35, 39, 40, 45]",68,236794,0.7439325544923543,0.7080047680201735,0.6398492306914438,0.6398519087362521,0.8625152488462765,0.8414301920065465,true
"[3, 9, 13, 17, 24, 29, 30, 77, 80, 87]",10,236852,1.944858113778853,0.7079628623407729,1.1325694573979317,0.6398311052066485,1.394581698495593,0.8414052901787419,true
