uid,nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
2380,"[304, 835, 1249, 1305, 1469, 1682, 2365, 3787, 4185, 4358]",108,150412,1.0090992999761648,0.7575966153471284,0.7722698701808413,0.6832189808846917,1.0045393471518,0.870400261573449,true
2398,"[21, 57, 104, 126, 160, 191, 217, 276, 318, 345]",64,150417,1.167634322039543,0.7576653927750966,0.911121835595116,0.6832309424597066,1.0805712942881387,0.8704397697572742,true
2400,"[14, 70, 98, 104, 108, 189, 226, 227, 228, 246]",57,150411,1.1861446675602418,0.7576967837766337,0.9050380176714861,0.6832425091622184,1.089102689171339,0.8704578012612867,true
2401,"[47, 60, 296, 315, 432, 449, 483, 581, 593, 670]",104,150363,1.1849795995031605,0.7575158417399696,0.8732206891630525,0.6831760400008197,1.0885676825549988,0.8703538600707011,true
2409,"[43, 221, 294, 430, 706, 813, 992, 1083, 1158, 1187]",93,150384,0.8138252141043913,0.7577503984974713,0.7061313537054438,0.6832752654003846,0.9021226158923139,0.8704885975689005,true
2410,"[60, 64, 93, 108, 207, 210, 276, 336, 421, 458]",120,150355,0.9891387819368621,0.757615841983728,0.784746403088945,0.6832233352113389,0.9945545645850016,0.8704113062131764,true
2424,"[12, 47, 74, 77, 153, 345, 353, 364, 399, 545]",64,150420,1.007006274279935,0.7577549375408468,0.8436592836244843,0.6832720992668622,1.003497022556587,0.8704912047464045,true
2438,"[197, 213, 574, 580, 642, 906, 941, 1189, 1236, 1258]",65,150423,0.9103941876791382,0.7578221845139912,0.7753477671380004,0.6833161509699908,0.9541457895306871,0.8705298297669019,true
2440,"[17, 18, 22, 71, 112, 155, 232, 278, 296, 318]",228,150236,0.8198101596438727,0.7577302979561877,0.7017201142896109,0.683285172997834,0.905433685944958,0.8704770519411685,true
2463,"[14, 21, 213, 246, 247, 341, 364, 382, 395, 399]",64,150418,1.2302693198347288,0.7576954503684633,0.9288905692957061,0.6832435438941826,1.1091750627537245,0.8704570353374503,true
2471,"[27, 39, 56, 77, 89, 135, 140, 145, 154, 168]",74,150394,0.8215876932949439,0.7578096371142604,0.7454750656416507,0.6832957775214731,0.9064147468432671,0.8705226229767153,true
2482,"[3, 64, 69, 89, 101, 113, 145, 179, 188, 189]",88,150380,0.8717868027117214,0.7578343181418622,0.7145487537095679,0.6833288326630519,0.9336952408102557,0.8705367988441742,true
2488,"[3, 13, 23, 38, 47, 69, 83, 100, 120, 130]",160,150304,0.7963307806651198,0.757778494436879,0.6575454495350812,0.683338038449097,0.8923736777074499,0.870504735447705,true
2499,"[55, 61, 79, 80, 109, 114, 160, 167, 189, 194]",97,150373,0.7692578102806233,0.7578349179959927,0.7009699762568157,0.6833152608904153,0.8770734349418088,0.8705371433752799,true
2503,"[14, 30, 46, 210, 282, 320, 356, 573, 595, 628]",107,150387,1.2859441260855409,0.7575873157756708,0.919372672611468,0.6832203557812548,1.1339947645758957,0.8703949194335125,true
2506,"[21, 112, 734, 976, 1026, 1154, 1453, 1620, 1989, 2111]",103,150401,1.194611726349933,0.7577334937639929,0.8847863505257652,0.6832712558740728,1.0929829487919438,0.8704788876038252,true
2513,"[13, 20, 29, 66, 100, 103, 177, 191, 227, 254]",100,150370,0.891772333703902,0.7577490302937328,0.7196435178695932,0.6832906817690658,0.9443369810104346,0.8704878116859148,true
2519,"[7, 21, 71, 128, 132, 155, 159, 176, 188, 200]",74,150390,0.8040005145405684,0.7577981701454021,0.7215024972075724,0.6832931100646998,0.896660757778865,0.8705160366962817,true
2526,"[16, 46, 77, 294, 318, 448, 492, 628, 745, 815]",88,150416,1.0913181166942783,0.7576418907995338,0.8217518643040242,0.6832484207722276,1.044661723570974,0.870426269594119,true
2528,"[3, 7, 40, 50, 57, 78, 79, 86, 189, 201]",114,150353,1.0442941235563337,0.7576355236219623,0.7786785225888885,0.6832504101485553,1.0219071012358871,0.8704226120810294,true
2530,"[3, 13, 32, 41, 45, 52, 75, 78, 96, 97]",188,150276,0.9440381100444467,0.757600457677444,0.7498546689777545,0.6832338308617492,0.9716162359926097,0.8704024687909864,true
2531,"[3, 39, 40, 47, 60, 80, 87, 109, 114, 142]",97,150365,1.1608882860480152,0.7575650240642926,0.8386764139936134,0.6832133224849435,1.0774452589565815,0.8703821138237462,true
2547,"[16, 41, 85, 221, 298, 512, 941, 976, 986, 1076]",73,150411,1.0058983634884544,0.7576987338225483,0.8531255968379005,0.6832390511884147,1.0029448456861696,0.8704589213871888,true
2564,"[153, 250, 278, 448, 836, 860, 907, 912, 913, 1106]",110,150369,0.8750355658165012,0.7577148967318013,0.7417126693915762,0.6832635615537123,0.9354333572288842,0.8704682054686439,true
