nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[2529, 4079, 4285, 3393, 4048, 216, 3648, 948, 2023, 1501]",838,149164,0.8777434377982439,0.7543943982130181,0.7455875683684393,0.6811854457444365,0.9368796282331279,0.8685588052705574,true
"[1015, 2544, 3675, 1179, 2092, 4083, 3775, 5922, 1680, 2293]",1061,148941,0.8266478228390308,0.7545737015052227,0.7273432881756628,0.6812189859243692,0.9092017503497399,0.8686620179938932,true
"[839, 1883, 1671, 4663, 919, 801, 5433, 4948, 5522, 5038]",754,149248,0.766018917545059,0.755028253323948,0.6922807131647176,0.6814909985633958,0.875225066794284,0.868923617658047,true
"[1448, 4079, 3487, 3971, 3600, 481, 2592, 699, 3067, 6007]",762,149240,0.7666450149283737,0.7550244673984599,0.7026770339810199,0.6814373379216184,0.8755826716697708,0.8689214391407659,true
"[2938, 3308, 5747, 4167, 139, 338, 571, 4610, 5011, 1350]",474,149528,0.824905178010915,0.7548621660260582,0.7151092276707516,0.6814388371234814,0.9082429069422535,0.8688280416895269,true
"[1285, 4591, 5614, 2180, 1182, 922, 4077, 5650, 4167, 4972]",710,149292,0.7914310899485321,0.7549106378242513,0.7094999286103626,0.6814122877448391,0.8896241284657987,0.8688559361736854,true
"[4815, 1812, 336, 242, 788, 5778, 3312, 1274, 6000, 4796]",543,149459,0.8494059080281307,0.7547408159285309,0.7266794088395164,0.6813812570157436,0.9216321978035114,0.868758203373373,true
"[1040, 3513, 4344, 5763, 702, 3371, 5260, 1635, 3391, 161]",830,149172,0.867563319160096,0.7544576560012515,0.7166863054847892,0.6813497075708811,0.9314307913957408,0.8685952198816498,true
"[549, 2041, 1449, 5074, 2092, 1926, 3300, 4784, 4981, 2376]",987,149015,0.8282416299062499,0.7545989365312494,0.7210610859625277,0.681283501120497,0.910077815302763,0.8686765430994724,true
"[5795, 3684, 1635, 531, 549, 4439, 4585, 4578, 4117, 1300]",824,149178,0.8554132843322425,0.7545293171220409,0.7182819665549722,0.6813423150255036,0.9248855520183255,0.8686364700621548,true
"[4418, 4647, 161, 1699, 1242, 1150, 5329, 3842, 2486, 2340]",863,149139,0.8018903833436072,0.7548126487042025,0.6902938891107652,0.6814946096260085,0.895483323878009,0.8687995446040487,true
"[1680, 1425, 1988, 1354, 4414, 4088, 1842, 5323, 3987, 3067]",909,149093,0.7725656254821449,0.7549769128152113,0.6970296183365013,0.681450827927857,0.8789571238019207,0.8688940745656005,true
"[2909, 1635, 3589, 4457, 3576, 3841, 2683, 1068, 457, 5980]",884,149118,0.8012197173522547,0.7548099946738972,0.6856676352157732,0.6815207957576224,0.895108774033779,0.8687980171903578,true
"[4386, 949, 1101, 2015, 1790, 3780, 1530, 1694, 1752, 352]",821,149181,0.927296178559307,0.7541357468667216,0.7482526197984172,0.681178117926957,0.9629621895792726,0.8684098956522326,true
"[4682, 5014, 2899, 5103, 1545, 1101, 1274, 1358, 5556, 1714]",546,149456,0.8334096534937853,0.7547973540380711,0.717857929819741,0.6814125748155596,0.9129127304916858,0.8687907423759021,true
"[955, 4497, 2109, 2909, 550, 36, 1837, 767, 1447, 3669]",948,149054,0.8173037433963043,0.7546877713257066,0.7024318949499733,0.6814123926557039,0.9040485293369512,0.8687276738574101,true
"[1203, 3916, 6040, 1680, 4167, 5557, 2572, 2185, 5548, 3280]",775,149227,0.8269346315191629,0.7547103451553288,0.7184412847091778,0.6813536170777826,0.909359462214565,0.8687406662263076,true
"[3562, 5475, 3773, 2793, 3513, 678, 216, 1926, 1712, 531]",944,149058,0.757384809108305,0.755068924553686,0.6865520432669175,0.6815135254898892,0.8702785813222712,0.8689470205678169,true
"[1812, 2986, 1675, 5011, 509, 549, 716, 1552, 5108, 5754]",854,149148,0.772508255835362,0.754983727340884,0.6867029492056509,0.6815157018042096,0.8789244881304434,0.8688979959355897,true
"[2063, 1680, 5643, 3464, 2446, 1835, 1698, 3729, 1224, 791]",1240,148762,0.7904454642666112,0.754788740674574,0.7007131495384844,0.6813854607083002,0.8890699996437914,0.8687857852627274,true
"[2265, 2645, 720, 5086, 4322, 5851, 249, 2592, 530, 5126]",353,149649,0.8568122798042354,0.7548435357479881,0.7310929772938655,0.6814283582939488,0.9256415503877489,0.8688173201243102,true
"[3590, 5504, 2383, 1579, 1087, 3829, 4785, 1680, 5424, 5604]",894,149108,0.8293010282229853,0.7546385163551936,0.7113333170951143,0.6813666350955873,0.9106596665181704,0.8686993244818334,true
"[5193, 1998, 3675, 166, 624, 2054, 3842, 4948, 691, 533]",670,149332,0.8611566028799239,0.7546075863980394,0.7352761676892406,0.6813041623962989,0.9279852385032447,0.8686815218467809,true
"[2878, 5317, 1758, 5530, 4682, 3428, 2071, 5070, 183, 2555]",643,149359,0.8154969491946552,0.7548234152450766,0.7078772076862438,0.6814318733171328,0.9030486970228434,0.8688057407988719,true
"[3762, 33, 1819, 2279, 2055, 929, 5767, 948, 984, 5482]",565,149437,0.8016218871899645,0.7549075439794646,0.7019206630840524,0.681468197545945,0.8953333944347014,0.8688541557588734,true
"[442, 352, 3224, 2073, 5158, 1068, 1587, 5042, 3312, 850]",871,149131,0.8035281526912333,0.7548005578647464,0.6872016779233443,0.6815121976640984,0.8963973185430852,0.8687925862164954,true
"[2807, 1273, 3224, 1183, 5222, 5809, 4476, 5843, 3402, 4682]",611,149391,0.7663108589245193,0.7550375797813702,0.6811571416591649,0.6815468214133523,0.875391831652843,0.8689289843142363,true
"[4879, 5954, 1224, 4682, 4802, 5086, 4195, 5948, 4084, 1019]",764,149238,0.9124248883513633,0.7542780149909617,0.7447772244017358,0.6812215281086115,0.9552093426842951,0.8684918047920555,true
"[5511, 3526, 5550, 4388, 911, 4115, 5620, 5837, 5555, 202]",840,149162,0.757882863136035,0.7550677344825579,0.689296475243791,0.6815015833262568,0.8705646806159982,0.8689463357898219,true
"[3189, 5682, 5426, 3610, 2909, 2683, 605, 2022, 5455, 543]",709,149293,0.8824734668108859,0.7544785175993025,0.7244271565509991,0.6813415857228484,0.9394005891050345,0.8686072286133143,true
"[1645, 1448, 669, 438, 1969, 2172, 3353, 5488, 3308, 1980]",883,149119,0.8398245742003322,0.7545817093522802,0.7069673079769264,0.6813946987196282,0.9164194313742655,0.8686666272813065,true
"[1087, 5738, 1875, 2562, 5281, 948, 2098, 3436, 4124, 2279]",504,149498,0.8312808556519012,0.75482661617328,0.7227893814797092,0.6814061884643948,0.911746047785183,0.8688075829395597,true
"[1135, 4821, 4855, 1367, 3979, 746, 5550, 4291, 4819, 65]",444,149558,0.7838909047804077,0.7549979770670848,0.700299836538779,0.681489556452297,0.8853761374582035,0.8689061957812735,true
"[3503, 1484, 4922, 2918, 232, 3971, 5880, 1943, 380, 1116]",565,149437,0.7768115516300236,0.7550013483223741,0.7073934928301877,0.6814475055566348,0.8813691347159961,0.8689081357211326,true
"[3610, 3414, 3665, 4115, 10, 3792, 1221, 3715, 2938, 4291]",576,149426,0.9432870110616598,0.7543580213453486,0.7594692802356593,0.6812448563563244,0.9712296386857537,0.8685378640827057,true
"[1274, 3476, 5582, 4831, 2764, 3888, 588, 5848, 3578, 1680]",771,149231,1.0221856592102805,0.753703519192865,0.7917145073494396,0.6809760460370128,1.011031977343091,0.8681609984287851,true
"[3562, 4728, 2247, 5763, 3313, 1389, 5011, 3550, 1812, 2383]",795,149207,0.807735456788478,0.7548029605030243,0.6903180019614811,0.6814984913560124,0.8987410398932932,0.8687939689610099,true
"[5100, 1698, 752, 3371, 1128, 5585, 3430, 1484, 5294, 235]",811,149191,0.7562212325722447,0.755077314290443,0.6732433103595359,0.6815903632699981,0.8696098162809829,0.8689518480850611,true
"[4406, 720, 4490, 2643, 1202, 4049, 4634, 2436, 3864, 1183]",444,149558,0.755669002838875,0.7550817607795042,0.6981452146084798,0.6814959529816506,0.869292242481707,0.8689544066172311,true
"[225, 195, 1680, 2750, 2679, 4921, 4578, 2737, 3312, 4829]",874,149128,0.8267294496734641,0.7546636009126855,0.7232059807908958,0.6813010714560955,0.9092466385274482,0.8687137623594353,true
"[1015, 1425, 1315, 5323, 4186, 235, 1101, 1717, 2466, 1925]",772,149230,0.7561131059677924,0.7550781726068111,0.6895589241812221,0.6815037775370099,0.869547644449568,0.868952341965203,true
"[3539, 752, 4810, 5294, 2868, 5457, 5011, 4200, 3299, 5242]",537,149465,0.9194695895002026,0.7544928902844141,0.7622802106789914,0.6812551683550079,0.9588897692123963,0.8686155019825597,true
"[2670, 1354, 1051, 148, 4556, 2719, 366, 2383, 5915, 3511]",597,149405,0.8078412234230451,0.754872687028801,0.7066890433312734,0.6814447632438481,0.8987998795188199,0.8688340963778994,true
"[4942, 5720, 5404, 2016, 4193, 1202, 1325, 148, 3717, 1592]",521,149481,0.7642585883417099,0.7550515202025377,0.6901013886441141,0.6815154125797412,0.8742188446503026,0.8689370058885384,true
"[4352, 5319, 543, 4508, 3539, 549, 3311, 117, 716, 1306]",1093,148909,0.7611243031125821,0.7550391591684822,0.6876641553796907,0.681500320930809,0.8724243824610716,0.8689298931262994,true
"[2042, 5047, 2181, 5841, 1333, 3675, 840, 319, 3029, 3425]",810,149192,0.7764063606534903,0.7549677319413388,0.6926863418973995,0.6814847463294211,0.8811392402188716,0.868888791469506,true
"[1299, 2168, 4418, 366, 4459, 2750, 3665, 4006, 2962, 3308]",514,149488,0.9418415603427613,0.7544413494989923,0.7639363689780719,0.6812619402069809,0.9704852190233303,0.8685858331212825,true
"[5345, 3312, 550, 4048, 130, 788, 2131, 3539, 3512, 93]",709,149293,0.841285405870443,0.7546741217817273,0.7415662034639766,0.6812601915231118,0.9172161173193824,0.868719817767344,true
"[5430, 1631, 3026, 10, 4048, 3600, 531, 2489, 2350, 5851]",593,149409,0.8809068042609599,0.754584109933102,0.751791432945534,0.6812664290074841,0.9385663558113299,0.8686680090420632,true
"[3475, 3504, 175, 3420, 4964, 5911, 1284, 259, 1172, 4785]",477,149525,0.8049685377577377,0.754924360631407,0.7153659272392063,0.6814373426786341,0.8972003888528681,0.8688638331933302,true
"[3916, 3590, 1303, 5684, 1983, 3507, 1722, 4344, 3878, 449]",841,149161,0.7828693666774833,0.7549268366298553,0.6902018383551103,0.6814964264469884,0.8847990544058483,0.8688652580405406,true
"[2665, 255, 4342, 4193, 5298, 5779, 3834, 3411, 5522, 3128]",554,149448,0.9082708403329555,0.7545156373479547,0.7538155687124736,0.6812773298153817,0.953032444533215,0.8686285957461651,true
"[5317, 3462, 4980, 6003, 4921, 855, 3410, 3380, 4682, 1658]",693,149309,0.794564278012595,0.7549002536435099,0.7008219606374158,0.6814557635011562,0.8913833507602635,0.8688499603749257,true
"[1741, 3410, 3299, 2909, 1202, 23, 2484, 948, 4425, 193]",860,149142,0.767865329416784,0.7550097949110454,0.6791636781942989,0.6815589669447156,0.8762792531018774,0.8689129961688025,true
"[2181, 2837, 415, 429, 3695, 2023, 195, 1141, 5955, 3243]",584,149418,0.8285115171796281,0.7547965057080718,0.727553668441129,0.6813654102514172,0.9102260802567833,0.8687902541511799,true
"[5614, 4964, 4072, 1980, 5910, 5718, 2050, 287, 558, 5954]",649,149353,0.8253215275630321,0.7547782859703734,0.7162372748239563,0.6813944830030539,0.9084720840857093,0.8687797683937935,true
"[2609, 3762, 550, 549, 1611, 3688, 5874, 1194, 1613, 352]",934,149068,0.7834816122424285,0.7549055678622316,0.6839238709058612,0.68153033055981,0.8851449667949474,0.8688530185608102,true
"[4800, 3558, 481, 5650, 3529, 3320, 3557, 800, 692, 3816]",554,149448,0.765972104757752,0.7550431352034538,0.671750142384093,0.6815815442992551,0.8751983231003999,0.8689321810149822,true
"[5880, 5178, 1797, 869, 3521, 5113, 4193, 1457, 307, 5522]",633,149369,0.8489753458889294,0.754685601577127,0.738877330006362,0.6813022706279205,0.9213985814450386,0.8687264250482583,true
