nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
"[21, 27, 31, 35, 64, 78, 79, 108, 109, 155]",139,149691,0.8649881369062058,0.7584791473938227,0.7514681440495752,0.6838060426259925,0.9300473842263123,0.8709070831000416,true
"[54, 61, 63, 145, 152, 383, 448, 489, 511, 535]",66,149764,1.0494885510222889,0.7584497553430145,0.8424798877071957,0.6837989151342223,1.0244454846512276,0.870890208546987,true
"[21, 104, 189, 197, 290, 503, 580, 581, 600, 633]",55,149775,1.1632354119301405,0.7584293604133037,0.9066486160354019,0.6837870053404668,1.0785339178394624,0.8708784992255255,true
"[4, 57, 61, 108, 128, 160, 197, 211, 269, 312]",65,149765,1.2048624890864605,0.7583842642925123,0.862830728802874,0.683791142131861,1.0976622837131922,0.8708526076739463,true
"[6, 14, 55, 87, 144, 209, 211, 227, 241, 250]",67,149763,0.9044437816975435,0.7585127012024664,0.7812459764327865,0.6838252500172229,0.9510224927400737,0.8709263466002544,true
"[57, 63, 104, 108, 119, 171, 189, 217, 228, 256]",90,149740,1.081087432278258,0.7583841160321466,0.8225620122838415,0.6837854535704877,1.0397535440085106,0.8708525225502575,true
"[11, 32, 52, 70, 76, 102, 135, 137, 139, 170]",174,149656,0.9755552324302237,0.7583256855262458,0.7938208948945422,0.6837409763927854,0.9877019957609804,0.8708189740274644,true
"[16, 66, 489, 874, 1042, 1250, 1510, 1813, 1993, 2037]",46,149784,1.149451050589935,0.7584579171021709,0.8957821196945466,0.6838037335178951,1.0721245499427456,0.8708948944058468,true
"[158, 835, 2582, 5089, 5224, 3642, 4767, 4393, 3877, 5411]",57,149773,0.9446693004193404,0.7585071358217756,0.790936377804298,0.6838280666422887,0.9719409963672385,0.8709231515017704,true
"[12, 41, 104, 124, 167, 381, 407, 455, 559, 565]",49,149781,1.096585636841324,0.758467380424443,0.8687034761816146,0.6838083463751575,1.0471798493292945,0.8709003274912939,true
"[821, 841, 900, 1026, 1154, 1174, 1247, 1258, 1384, 1844]",43,149787,1.1814946005096836,0.7584565492047826,0.8706683521552034,0.6838151886319086,1.0869657770646155,0.8708941090653803,true
"[50, 365, 1783, 2343, 2613, 2819, 3043, 3152, 3214, 3495]",45,149785,0.8790908830148804,0.7585417519365959,0.7928790496045617,0.6838360639684757,0.937598465770332,0.8709430245065379,true
"[50, 57, 79, 108, 128, 140, 206, 207, 211, 278]",76,149754,0.9444111448065953,0.7584836475590195,0.7683180459026,0.6838259560830545,0.9718081831342003,0.8709096667043141,true
"[535, 821, 986, 1144, 1174, 1250, 1487, 1520, 1539, 1612]",50,149780,0.9779354397251041,0.7585047311495023,0.8288896198337952,0.6838204027090312,0.9889061834800631,0.8709217709699892,true
"[821, 2037, 4741, 4912, 5215, 5320, 5062, 5796, 2292, 318]",47,149783,1.3329920341463029,0.758397713879104,0.9514670569274629,0.6837848450563465,1.1545527420374968,0.87086032971947,true
"[6, 59, 150, 194, 203, 293, 309, 363, 379, 385]",238,149592,0.8771161231784916,0.758389364178848,0.7249164158782081,0.6838035074855029,0.9365447790567687,0.8708555357686187,true
"[43, 61, 77, 86, 104, 132, 176, 207, 209, 369]",86,149744,0.8081399559295495,0.7585494935847098,0.7331171514323515,0.6838405299960411,0.898966048262975,0.8709474689007999,true
"[16, 51, 52, 60, 113, 211, 228, 684, 813, 821]",84,149746,1.0351546984526128,0.7584228120209465,0.8428338262399862,0.6837796425770717,1.0174255247695592,0.8708747395699031,true
"[40, 122, 124, 180, 191, 221, 334, 348, 394, 440]",100,149730,0.7658018287299013,0.7585731331108375,0.7222375026854724,0.6838431887295919,0.8751010391548517,0.8709610399500298,true
"[572, 745, 841, 1037, 1573, 1615, 5174, 3132, 2722, 4696]",41,149789,1.0713444270803794,0.7584923477828706,0.8004681755964616,0.6838368985943619,1.035057692633787,0.8709146615959973,true
"[40, 41, 112, 128, 160, 167, 196, 211, 221, 228]",74,149756,1.226097602883013,0.7583469388935692,0.9464560196666525,0.6837390598927257,1.1072929164782972,0.8708311770335104,true
"[70, 77, 79, 84, 85, 114, 132, 171, 174, 214]",103,149727,0.9947426687201123,0.758415495593183,0.7966583505267983,0.6837912239518997,0.9973678703066949,0.8708705389397341,true
"[38, 52, 71, 74, 80, 106, 128, 140, 142, 179]",77,149753,0.7618797913329076,0.7585762599722613,0.680888388793213,0.6838703464559194,0.8728572571348122,0.8709628350120694,true
"[158, 304, 383, 738, 835, 900, 901, 1123, 1174, 1192]",57,149773,1.3688746654251267,0.7583456934669763,0.961444567668113,0.6837631753279515,1.1699891732085075,0.8708304619539766,true
"[16, 21, 61, 158, 228, 250, 354, 703, 1007, 1174]",52,149778,0.8671803550808973,0.7585402530751811,0.7240568198807782,0.6838548614891141,0.9312251903169809,0.8709421640242141,true
"[3, 28, 37, 49, 52, 56, 74, 96, 107, 122]",110,149720,0.957820195444029,0.7584315734842363,0.7531252983733975,0.6838179309105618,0.9786828880919646,0.8708797698214354,true
"[25, 29, 97, 118, 183, 203, 223, 240, 247, 253]",182,149648,1.0313433718181384,0.7582462238712699,0.8191520802078006,0.6837042841879111,1.0155507726441542,0.8707733481631543,true
"[61, 74, 421, 484, 574, 599, 745, 860, 961, 986]",54,149776,1.454781935773868,0.7583269494380067,0.9751754262690974,0.6837637867597733,1.2061434142646006,0.8708196997300915,true
"[745, 1037, 1075, 1174, 1535, 1970, 2686, 2834, 2867, 3495]",47,149783,0.8889764650359699,0.7585370403163377,0.7594344415549144,0.6838451024481902,0.9428554847037641,0.8709403196065375,true
"[213, 221, 365, 492, 902, 1123, 1171, 1240, 1454, 1534]",57,149773,0.7788532900488396,0.7585702414054998,0.6988258775705639,0.6838631216823382,0.8825266511833167,0.8709593798826095,true
"[542, 1310, 1821, 1936, 2819, 3307, 4804, 5146, 5174, 5967]",62,149768,1.1189728187837074,0.7584287637465555,0.8854363949622911,0.6837853703211813,1.0578151155961553,0.8708781566594466,true
"[158, 703, 799, 821, 841, 886, 989, 1240, 1250, 1562]",57,149773,0.8659383033735831,0.7585370989448459,0.7511314868007265,0.6838432154260294,0.9305580601840936,0.8709403532647031,true
"[20, 41, 57, 84, 213, 262, 318, 427, 447, 455]",79,149751,1.1006010881519046,0.7583975260104753,0.8208706074597457,0.6837965397276882,1.0490953665667886,0.8708602218556519,true
"[41, 77, 194, 221, 364, 421, 503, 542, 686, 841]",53,149777,1.0423516423286843,0.7584775417221288,0.8333656288014374,0.683815913127008,1.0209562391839742,0.870906161260861,true
"[51, 395, 619, 821, 826, 951, 1318, 1452, 1469, 1979]",44,149786,1.0962920092026673,0.7584787533891937,0.8263703385476742,0.6838269538131351,1.047039640702618,0.8709068568964156,true
"[61, 341, 417, 555, 572, 581, 708, 763, 1174, 1247]",41,149789,0.7682511155246216,0.7585753099881978,0.6667713596428664,0.6838734938680743,0.8764993528375372,0.8709622896476046,true
"[7, 153, 167, 252, 799, 821, 835, 961, 997, 1045]",75,149755,1.0110110740673621,0.7584515346599688,0.8197287674032452,0.6838007728703221,1.0054904644338314,0.8708912300970592,true
"[158, 320, 365, 468, 512, 572, 745, 947, 1123, 1154]",40,149790,1.3077975779249744,0.7584312938142845,0.9050445675410245,0.6838097510918534,1.143589776941441,0.8708796092539338,true
"[25, 64, 70, 73, 80, 104, 105, 138, 174, 179]",121,149709,0.822493483930921,0.7585262989666824,0.7303607134728558,0.6838312376171113,0.9069142649285659,0.8709341530601968,true
"[38, 69, 165, 221, 256, 318, 328, 414, 422, 432]",97,149733,0.7815031717952823,0.7585631063018475,0.7145316762853557,0.6838489499719546,0.8840266804770557,0.8709552837556286,true
"[89, 108, 140, 211, 320, 356, 902, 1144, 1174, 1424]",47,149783,1.0504439989678422,0.7584863738582296,0.8585057727575204,0.6838140151247523,1.02491170301048,0.8709112319049683,true
"[158, 318, 448, 947, 986, 1026, 1154, 1178, 1309, 1394]",43,149787,1.1405403927333777,0.7584683061058112,0.869561326272424,0.6838155064306025,1.0679608573039452,0.8709008589419414,true
"[11, 18, 23, 55, 60, 111, 137, 217, 229, 249]",218,149612,0.920517095799673,0.758341995806983,0.7526619682605417,0.6837685753126057,0.9594358216158457,0.870828338886019,true
"[218, 228, 277, 607, 833, 902, 932, 1037, 1305, 1379]",47,149783,0.9008911582920659,0.7585333016371615,0.782811495504736,0.6838377670260418,0.9491528635009567,0.870938173257529,true
