uid,nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask
2940,"[802, 5654, 2824, 1680, 5614, 2820, 4607, 151, 1448, 6036]",1135,148739,0.7643097568716047,0.7561718117444644,0.678134292840878,0.6824561791503222,0.874248109446972,0.8695814002981345,true
2993,"[5964, 3503, 1356, 4800, 524, 5083, 4673, 2261, 5047, 3512]",679,149209,0.8556839604692966,0.7557725573181109,0.7067268816073062,0.6823084420973344,0.9250318699749196,0.8693518029647784,true
3027,"[4058, 3101, 4305, 1356, 1820, 2084, 2611, 1879, 3588, 2743]",556,149319,0.9160666753705026,0.7555893415211661,0.7447769304797912,0.6821750684850332,0.9571137212319666,0.8692464216326496,true
3114,"[3685, 5161, 919, 5522, 1680, 3163, 5452, 5938, 3182, 1297]",911,148975,0.8383525392189063,0.7557572299835212,0.7224074058328682,0.6822031414745993,0.9156159343408711,0.8693429875391653,true
3132,"[1680, 5831, 678, 424, 2071, 1447, 585, 549, 644, 735]",1278,148597,0.7571754388137018,0.7561817712813943,0.6776898501962538,0.6824523308753803,0.8701582837700861,0.8695871269064385,true
3145,"[5811, 5011, 5273, 3885, 2907, 1694, 175, 3993, 4685, 1685]",665,149225,0.9496757900214019,0.755374605605597,0.7643462566670108,0.6820691996621813,0.9745131040788533,0.8691228944203443,true
3156,"[1812, 3051, 1338, 4884, 647, 714, 5682, 3507, 2458, 1339]",647,149235,0.8944248701641254,0.7555851033205384,0.739121135044654,0.6821654293677102,0.9457403820098439,0.8692439837701141,true
3157,"[1790, 3716, 770, 543, 2143, 5916, 2611, 3653, 5504, 3140]",662,149227,0.9448205017036011,0.7553599084760055,0.7500434709340387,0.6821180157039173,0.9720187764151478,0.869114439228808,true
3158,"[3159, 5964, 1483, 4607, 1356, 2030, 5468, 4861, 3026, 2349]",564,149349,0.8559805617380982,0.7557057925989865,0.6984680221777482,0.6822855161341365,0.9251921755711611,0.8693134029790329,true
3185,"[714, 173, 3716, 949, 4352, 2900, 3727, 3280, 3792, 2659]",671,149212,0.7736918631201828,0.7562142207753575,0.6788961996892084,0.6824552930535611,0.8795975574773857,0.8696057846952017,true
3196,"[2541, 1501, 3371, 3091, 3665, 4285, 5585, 3971, 945, 3579]",513,149399,0.8255495812198717,0.7561332335422871,0.713499832240876,0.6823830885266572,0.9085975903665339,0.8695592179617712,true
3221,"[3589, 4115, 3483, 4889, 3453, 1920, 1757, 4626, 2793, 3792]",812,149067,0.8402038359034371,0.7557196559499836,0.7180884953300668,0.6822065738148941,0.9166263338478974,0.8693213766783741,true
3247,"[5550, 1920, 604, 2203, 2446, 4387, 2116, 1358, 4213, 166]",804,149071,0.7738182064294852,0.7560886647962453,0.7064392630514575,0.6822754231176262,0.8796693733610856,0.8695335903783391,true
3259,"[5282, 5317, 1542, 92, 2681, 1301, 1034, 5283, 1617, 5065]",516,149419,0.8720833673071042,0.7556655968872072,0.7297648275781836,0.6821885816440793,0.9338540396159907,0.8692902834423074,true
3320,"[4556, 5420, 1697, 2581, 5905, 3792, 2270, 2689, 536, 3484]",490,149468,0.8120724481956078,0.7561341428271786,0.709738329064226,0.6823797062212127,0.9011506245881472,0.8695597408040339,true
3323,"[4543, 1884, 5323, 261, 4456, 5667, 2064, 1062, 4354, 2181]",708,149185,0.8526726604261299,0.7557528688593674,0.7055100400974146,0.6823134753646534,0.9234027617600729,0.8693404792481295,true
3338,"[5744, 1680, 2383, 948, 4048, 3313, 1727, 3401, 4411, 2092]",1103,148774,0.7849881516292063,0.7559754703437603,0.6943081577251384,0.6823234180610473,0.8859955708857727,0.8694684987644811,true
3409,"[4062, 2611, 2986, 3391, 3507, 272, 295, 2142, 5913, 4141]",717,149166,0.7907972357200369,0.7560068525379469,0.6932638064452072,0.6823451599469847,0.8892678087730584,0.8694865453461295,true
3464,"[3450, 3441, 15, 3620, 4509, 4368, 1879, 2583, 3729, 4062]",501,149432,0.758521888949007,0.7561994513683227,0.6933663717847549,0.6823792395853927,0.8709316212820654,0.8695972926408653,true
3483,"[4819, 3403, 127, 4659, 3085, 2110, 3589, 4470, 326, 3413]",579,149403,0.7908304792862264,0.7559063428159902,0.6997099350371477,0.6822702158873915,0.8892865001146855,0.8694287451056528,true
3501,"[5460, 3850, 4186, 1325, 5273, 5734, 2609, 3930, 4979, 2507]",647,149255,0.7663059144216018,0.7561023294128913,0.6904367703420856,0.6823592920102977,0.8753890074827315,0.869541447783193,true
3578,"[148, 1140, 4796, 2489, 2846, 1242, 1753, 5947, 801, 212]",479,149426,0.8268332994081943,0.755980074147605,0.7207814578893555,0.6823001769795072,0.9093037443056057,0.869471146242131,true
3756,"[3792, 543, 65, 3913, 3823, 3509, 6035, 904, 2621, 739]",610,149329,0.8002552766057353,0.7558736699619596,0.7063779039709913,0.6822434240128635,0.894569883578547,0.8694099550626043,true
3812,"[770, 4798, 3073, 3462, 1974, 1680, 855, 5225, 2124, 3491]",935,148952,0.8575533285641659,0.7555310545167486,0.7323618437326241,0.6820903022671148,0.9260417531430026,0.8692128936668787,true
3842,"[5925, 5070, 5317, 1758, 2918, 5530, 5585, 2854, 910, 5794]",660,149313,0.9638712103396594,0.7557120435803223,0.7835662218253409,0.6821634283362109,0.9817694282975302,0.8693169983270328,true
3852,"[3080, 4344, 5888, 1613, 1741, 5763, 5886, 824, 5517, 2293]",902,148982,0.7705021048064261,0.7560771224864115,0.6934037404126816,0.6823316608085781,0.8777824928798854,0.8695269532834572,true
3879,"[4099, 2304, 4237, 2887, 4470, 216, 3189, 3293, 3185, 4028]",570,149313,0.9019195794408317,0.7556420994003925,0.7316976947320628,0.6822315797279406,0.9496944663631729,0.8692767680091263,true
3979,"[4387, 4086, 822, 1676, 3539, 1941, 5504, 3679, 1697, 3626]",1087,148800,0.7895537414621757,0.7559375895016274,0.6970139300311412,0.6823016648685745,0.8885683662286069,0.8694467145844117,true
4021,"[919, 3760, 3031, 4447, 2088, 673, 29, 1242, 2547, 2240]",690,149300,0.849948896631028,0.7558282152355708,0.7218952380944138,0.6822453841135114,0.9219267306196453,0.8693838135343738,true
4029,"[3300, 5585, 1343, 5880, 5567, 3029, 352, 5530, 850, 2073]",793,149089,0.7811832507039468,0.7560458885292084,0.7019769899657423,0.6822988513815271,0.883845716572721,0.8695089927822531,true
4032,"[4156, 1466, 435, 2180, 1920, 1004, 1790, 550, 3483, 5645]",740,149152,0.8089405248513455,0.7559936243255497,0.7051298947557685,0.6823120463319615,0.8994112100987764,0.8694789384025066,true
4079,"[5758, 1194, 3672, 2751, 4482, 3217, 732, 435, 2664, 5361]",531,149398,0.7646436252544783,0.7562376957616662,0.6891929366683935,0.68244126505745,0.8744390346127501,0.8696192820778909,true
4123,"[1186, 3032, 5492, 731, 698, 2164, 3569, 2665, 1068, 2472]",761,149126,0.894204447483769,0.7555318909549723,0.7572246138168199,0.6820536182717951,0.9456238403740512,0.8692133748136716,true
4240,"[4819, 3483, 4085, 3946, 3224, 3476, 2484, 3695, 975, 3992]",926,148954,0.7682901187474047,0.7561072485483143,0.6756827440115984,0.6824507827299384,0.8765216019856013,0.86954427635878,true
4263,"[2023, 2883, 438, 1303, 944, 1835, 4979, 149, 1130, 1988]",762,149118,0.7581497938712504,0.7561624772795436,0.6773270367612223,0.6824277807794021,0.8707179760813776,0.8695760330641269,true
4294,"[2378, 1639, 2592, 1806, 4048, 2097, 4079, 1029, 4697, 1074]",525,149370,0.853038889680615,0.7560026625800633,0.7455871764438797,0.6822604026509306,0.9236010446511064,0.8694841358990187,true
4354,"[4511, 3635, 4344, 27, 5475, 5767, 4292, 3947, 2691, 4238]",652,149317,0.8778971898857463,0.7565839331752963,0.717070658420104,0.6825911940251962,0.9369616800519359,0.8698183334325026,true
4371,"[3713, 3965, 3095, 2116, 3464, 3999, 724, 5878, 5663, 5001]",663,149233,0.8488405132074899,0.755839117599244,0.7271882285022765,0.6822388706243805,0.921325411137395,0.8693900836789226,true
4445,"[4277, 1680, 721, 1202, 549, 3265, 3412, 2015, 3773, 2378]",1302,148593,0.8545588676859237,0.7554081358788968,0.7292390856409484,0.6820473050798838,0.9244235326331344,0.8691421839255628,true
4453,"[1680, 4089, 5555, 3483, 3055, 2203, 3993, 474, 4354, 4932]",960,148925,1.0458263397719394,0.7542712214404692,0.8033411451207428,0.6815967714326,1.0226565111375077,0.8684878936637339,true
4513,"[4682, 4085, 5956, 3600, 1389, 133, 15, 4322, 2100, 4005]",618,149261,0.8204616917142709,0.7559636454604541,0.7046304036334725,0.6823369324381692,0.905793404543371,0.8694616986736415,true
4562,"[386, 3503, 232, 1484, 3243, 4922, 546, 1599, 1943, 3557]",530,149393,0.805048073653537,0.756102485674225,0.7036999884465522,0.682370148202145,0.8972447122460723,0.8695415376359114,true
4626,"[3416, 4028, 4592, 26, 3732, 1356, 2909, 3834, 3411, 5982]",668,149251,1.1685270695539385,0.7545149908883275,0.839644120221952,0.6817789542607198,1.080984305877721,0.868628223630989,true
4661,"[2793, 2857, 3499, 1790, 258, 1497, 4611, 2594, 5550, 5880]",733,149176,0.7612438819047603,0.7560642488982087,0.6851149039002474,0.6823472151818867,0.8724929122375495,0.8695195506129857,true
4677,"[4473, 5394, 4647, 5448, 558, 3822, 5111, 4381, 1273, 2659]",692,149184,0.8335746628211811,0.7558241715981806,0.7217335107038014,0.6822237601227206,0.913003101211152,0.8693814879546151,true
4769,"[2015, 949, 1297, 839, 1425, 1635, 3892, 5100, 3308, 929]",1016,148864,0.756324944282962,0.7561998704171026,0.6784480598439551,0.6824441378999049,0.8696694454118542,0.8695975335849927,true
4800,"[2244, 2208, 1655, 2824, 18, 1835, 342, 4344, 4404, 5964]",744,149168,0.780744028308106,0.7561034443409251,0.670654593476014,0.6824993924227413,0.8835972093143493,0.8695420888841006,true
4865,"[3910, 556, 2383, 5809, 2376, 1273, 3621, 5952, 5848, 958]",485,149422,0.7941140693175199,0.7562288275978449,0.7101857427288715,0.6823998210264256,0.8911307812647479,0.8696141831857648,true
4960,"[3842, 1150, 1141, 5273, 3402, 1224, 5466, 5539, 1015, 2841]",916,148966,0.7991766179839609,0.755929907146517,0.7092407050444577,0.6822423538084696,0.8939667879647213,0.8694422966169273,true
5064,"[3825, 5393, 1530, 1133, 2781, 5452, 3464, 5786, 173, 5763]",589,149297,0.7847283670299012,0.7560697244452417,0.7042325558428019,0.6823208318278889,0.8858489527170539,0.8695226992121837,true
5079,"[3681, 5621, 1298, 2888, 5747, 4312, 204, 3393, 5878, 2793]",864,149020,0.7972621000263701,0.7559310971286277,0.6968018765025453,0.6823176879698656,0.892895346626003,0.8694429809531087,true
5112,"[5046, 2395, 2611, 4169, 3600, 858, 4021, 3469, 4447, 2241]",1078,148849,0.7656149542656553,0.7561661799410929,0.6909255745616256,0.682389234157061,0.8749942595615444,0.8695781620654309,true
5194,"[5954, 1988, 3453, 1543, 4980, 3688, 3432, 2592, 3128, 4258]",563,149315,0.8570403667561105,0.7558051734169464,0.7309274128843154,0.6822255619633176,0.9257647469827908,0.8693705616231472,true
5264,"[3724, 577, 301, 3967, 5575, 5646, 4718, 3590, 3331, 2188]",483,149423,0.8515208497979776,0.7559275642150048,0.6936667795419544,0.6823692462382558,0.9227788737275998,0.8694409492398002,true
5270,"[3691, 509, 5978, 5312, 5996, 3158, 5219, 3151, 3516, 2848]",564,149322,0.8172077548199734,0.7560828303795915,0.7213385560663722,0.6823131514785292,0.9039954396013142,0.8695302354602693,true
5352,"[3025, 4556, 3140, 4748, 2073, 2255, 5795, 2990, 5061, 5623]",577,149325,0.7732166130735992,0.7561629243951992,0.6926519699948148,0.6823749936041206,0.8793273639968219,0.8695762901523932,true
5365,"[4150, 3716, 2186, 1790, 2166, 3833, 2857, 5664, 3819, 4830]",529,149392,0.7639276084229811,0.7560759984998047,0.6634357156567091,0.682423100520961,0.8740295237707827,0.8695263069624775,true
5401,"[4456, 2258, 4387, 3420, 1068, 3412, 5605, 1616, 1645, 5413]",602,149295,1.0616628817218705,0.7549919579360298,0.8239984658179983,0.6818616530815291,1.0303702643816302,0.8689027321490189,true
5519,"[1274, 5575, 1695, 242, 3885, 1688, 1179, 3346, 1812, 1483]",567,149352,0.839662994921594,0.7560016856650241,0.7214992048377403,0.6823165299357178,0.9163312692043167,0.8694835741203074,true
5608,"[4682, 2918, 229, 1274, 5269, 5172, 4802, 3491, 752, 5614]",894,148983,0.8618336778808043,0.7555461315787151,0.7365217322222851,0.6820791583233122,0.9283499759685484,0.8692215664482302,true
5613,"[2181, 1339, 1274, 1051, 524, 5070, 53, 5312, 2990, 3562]",955,148931,0.7903966265845271,0.755950891049977,0.7089174839029679,0.6822351023795308,0.8890425336194704,0.8694543639835141,true
5647,"[2180, 3792, 33, 5878, 2909, 4150, 3833, 677, 2446, 117]",784,149115,0.968010457652456,0.7551178836159311,0.7791987787966859,0.6819261358013934,0.9838752246359576,0.8689751915998126,true
5649,"[2059, 4416, 4217, 402, 4156, 5847, 2261, 2011, 5720, 1101]",510,149402,0.857420707187313,0.7558415933894003,0.7152544340864134,0.6822899926555691,0.9259701437882936,0.8693915075438684,true
5681,"[2018, 1141, 4607, 1969, 2011, 4140, 3029, 1051, 2955, 735]",776,149100,0.7878782347279406,0.7560191762262817,0.6893643363460009,0.6823700713927253,0.8876250530082737,0.8694936320792014,true
5682,"[1712, 4578, 1263, 2168, 3192, 3450, 676, 3922, 3716, 685]",589,149382,0.8657414539293888,0.7559491914781058,0.7294532366938199,0.6822828084566527,0.9304522846064643,0.8694533866045412,true
5752,"[4607, 187, 4502, 4685, 5600, 5107, 2116, 3301, 3971, 454]",640,149255,0.7968852799336353,0.7560200604129507,0.7142103255537812,0.682286218997822,0.8926843114638205,0.8694941405282446,true
5759,"[5880, 5763, 2507, 5468, 3546, 220, 2608, 5061, 4269, 2205]",691,149272,0.8023735347207167,0.7558443403689464,0.7057858932843194,0.6822358896006516,0.8957530545416614,0.8693930873712686,true
5790,"[2484, 4802, 3648, 536, 406, 3151, 4006, 5645, 1329, 4089]",613,149266,0.8883953913508402,0.7556500724473674,0.7319403476956784,0.682210523352391,0.9425472886549726,0.8692813540203007,true
5807,"[2172, 5220, 1626, 2507, 5522, 1173, 5074, 1758, 3841, 2414]",904,148979,0.8061121537868202,0.7558965683430006,0.703561901185675,0.6822919449362884,0.8978374874033832,0.8694231238833026,true
5855,"[5614, 2073, 5812, 5881, 5848, 1407, 752, 551, 4408, 4679]",752,149126,0.9271239723749315,0.7553167674391188,0.7805489586426229,0.6819111952539898,0.9628727706062372,0.8690896199121922,true
5867,"[3681, 163, 3619, 1544, 2801, 1680, 5972, 3561, 2909, 4217]",841,149038,0.9159843249035408,0.7553113911289978,0.747965428379559,0.6820414868143344,0.9570707000548814,0.8690865268366538,true
5923,"[5614, 4167, 216, 2567, 5394, 4058, 1546, 3679, 5759, 5413]",809,149070,0.8160306194158842,0.7558451711060735,0.7108138217875132,0.6822452989448157,0.9033441312234691,0.8693935651395596,true
