nbhd,nbhd_size,equiv_size,mse_nbhd,mse_equiv,mae_nbhd,mae_equiv,rmse_nbhd,rmse_equiv,mask-1,mask-2,mask-3
"[37, 55, 101, 120, 206, 218, 228, 242, 281, 289]",45,15069,0.8648256357299036,0.7726716123758707,0.7374000731905579,0.6745134023383588,0.9299600183501996,0.8790174130106131,true,true,true
"[6, 9, 58, 117, 124, 126, 176, 180, 181, 191]",146,14968,0.9282129169142753,0.7714314934948128,0.7591444005475854,0.6738769628975385,0.9634380711360099,0.8783117291114885,true,true,true
"[92, 127, 161, 360, 394, 545, 568, 478, 529, 530]",39,15075,1.071450651586424,0.7721737383142933,0.8020167802544973,0.6743712642587315,1.0351090046881168,0.8787341681727718,true,true,true
"[27, 89, 123, 196, 204, 237, 267, 268, 287, 293]",169,14945,1.1804443409161713,0.7683379449237208,0.8699868369908548,0.6724923176767381,1.0864825543542664,0.8765488833623147,true,true,true
"[11, 14, 54, 150, 151, 214, 218, 261, 284, 310]",83,15031,1.0590580480131027,0.7713661008924726,0.7486173641767272,0.6742924770077597,1.0291054601026577,0.8782745020165805,true,true,true
"[12, 30, 39, 50, 98, 143, 147, 171, 172, 208]",112,15002,0.8474808493969134,0.7723895364196365,0.7086053961335332,0.6744475175818789,0.920587230737486,0.8788569487804239,true,true,true
"[30, 36, 133, 151, 162, 176, 207, 214, 270, 273]",60,15054,0.8637281158735022,0.7725841632487997,0.7133046287020909,0.6745467772956144,0.9293697412082568,0.8789676690577417,true,true,true
"[406, 218, 538, 26, 335, 575, 9, 375, 194, 396]",48,15066,0.4628764407966807,0.7739338650830746,0.5168609828591709,0.6752035136036814,0.6803502339212362,0.8797351107481585,0,0,0
"[36, 61, 90, 146, 253, 481, 516, 518, 535, 609]",57,15057,1.0317277863003143,0.7719663410161868,0.7952449592883432,0.6742443050043746,1.0157400190503052,0.8786161511241338,true,true,true
"[6, 8, 55, 94, 101, 107, 142, 172, 208, 225]",94,15020,0.792064950169858,0.772826336563507,0.7021626188151209,0.6745287734328684,0.889980308866358,0.8791054183449827,true,true,true
"[36, 150, 209, 218, 422, 435, 496, 511, 350, 529]",52,15062,0.8652688154068341,0.7726272541560674,0.7362509505839573,0.6744881432545439,0.9301982667188937,0.8789921809413707,true,true,true
